--------------------------------------------------------------------
TestCaseNum: 2b
Popln_Size: 100
Max_Generations: 500
Mutation_percent: 5
Num_Games: 10
Max_Moves: 200
N_percent: 30
Selection: TS
Crossover: Cross1
--------------------------------------------------------------------

Gen no.	AvgFit	BestCandidate	BestFitness
322	15.772	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
323	15.883999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
324	15.687000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
325	15.776999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
326	15.621999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
327	15.687999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
328	15.761	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
329	15.612000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
330	15.569999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
331	15.683	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
332	15.737000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
333	15.712	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
334	15.784	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
335	15.717000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
336	15.761000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
337	15.740999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
338	15.553999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
339	15.777000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
340	15.731999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
341	15.547	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
342	15.748000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
343	15.645999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
344	15.636000000000003	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
345	15.737999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
346	15.735999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
347	15.807	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
348	15.81499999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
349	15.742	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
350	15.924	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
351	15.717999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
352	15.752999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
353	15.836999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
354	15.794999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
355	15.88399999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
356	15.808999999999992	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
357	15.835000000000003	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
358	15.559	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
359	15.908000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
360	15.77999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
361	15.682999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
362	15.61	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
363	15.686	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
364	15.766999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
365	15.748999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
366	15.680999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
367	15.744999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
368	15.746999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
369	15.865999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
370	15.742999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
371	15.772999999999989	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
372	15.738999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
373	15.685999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
374	15.628	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
375	15.705999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
376	15.574999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
377	15.693000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
378	15.779999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
379	15.727999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
380	15.705	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
381	15.680999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
382	15.900000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
383	15.591000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
384	15.821999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
385	15.651999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
386	15.785000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
387	15.708999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
388	15.832999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
389	15.579	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
390	15.767999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
391	15.761999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
392	15.735999999999992	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
393	15.618999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
394	15.718	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
395	15.839999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
396	15.563999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
397	16.006999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
398	15.607999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
399	15.644999999999989	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
400	15.607000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
401	15.752999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
402	15.725999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
403	15.861999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
404	15.749999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
405	15.716999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
406	15.907999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
407	15.842999999999991	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
408	15.91499999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
409	15.791999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
410	15.771999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
411	15.844999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
412	15.801999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
413	15.728999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
414	15.815999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
415	15.652999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
416	15.850999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
417	15.794999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
418	15.733999999999991	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
419	15.754999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
420	15.549999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
421	15.831999999999992	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
422	15.753999999999994	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
423	15.868	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
424	15.650999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
425	15.825000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
426	15.881000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
427	15.848999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
428	15.775000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
429	15.827000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
430	15.862	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
431	15.914000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
432	15.895999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
433	15.772999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
434	15.928999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
435	15.765999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
436	15.749	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
437	15.815000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
438	15.859000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
439	15.907999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
440	15.74500000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
441	15.761	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
442	15.767999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
443	15.864	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
444	15.810999999999996	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
445	15.901	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
446	15.901999999999992	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
447	15.772999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
448	15.960999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
449	15.866000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
450	15.713999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
451	15.915999999999995	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
452	15.617999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
453	15.679000000000006	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
454	15.781000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
455	15.892999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
456	15.812000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
457	15.952000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
458	15.952	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
459	15.796999999999993	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
460	15.731000000000009	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
461	15.897999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
462	15.750000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
463	15.765999999999998	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
464	15.869000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
465	15.777000000000008	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
466	15.865000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
467	15.795	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
468	15.873999999999997	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
469	15.792000000000003	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
470	15.787	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
471	15.778000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
472	15.798000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
473	15.738999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
474	15.719000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
475	15.804000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
476	15.946	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
477	15.879000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
478	15.957	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
479	15.820000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
480	15.908000000000008	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
481	15.852000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
482	15.876	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
483	15.938000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
484	15.896000000000006	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
485	15.887000000000006	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
486	15.876999999999999	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
487	15.953000000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
488	15.855	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
489	15.916000000000011	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
490	15.840000000000005	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
491	15.934000000000008	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
492	15.864	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
493	15.690000000000007	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
494	15.989000000000006	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
495	15.898000000000003	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
496	15.885000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
497	15.743000000000002	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
498	15.714000000000006	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
499	15.85300000000001	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
500	15.790000000000004	[-0.6806229   0.56147267  0.13254396 -0.45158942]	19.1
